problem_name,constructive_heuristic,perturbative_heuristic,best_cost,average_cost,worst_cost
kroC100.tsp,SemiGreedyCheapestInsertion,TwoOpt,23073.08,23946.24,24759.40
kroC100.tsp,SemiGreedyCheapestInsertion,NodeSwap,23653.53,24730.27,25421.64
kroC100.tsp,SemiGreedyCheapestInsertion,NodeShift,22680.58,23186.47,24550.26
kroC100.tsp,SemiGreedyRandomInsertion,---,32740.22,33905.29,34974.22
kroC100.tsp,SemiGreedyRandomInsertion,TwoOpt,21836.50,22627.57,23283.73
kroC100.tsp,SemiGreedyRandomInsertion,NodeSwap,26111.67,27645.86,30221.86
kroC100.tsp,SemiGreedyRandomInsertion,NodeShift,23354.34,25236.60,26541.41
kroC100.tsp,MSTSimple,---,27497.38,28107.90,29152.06
kroC100.tsp,MSTSimple,TwoOpt,22139.80,22602.89,23202.98
kroC100.tsp,MSTSimple,NodeSwap,25622.43,26433.96,27031.13
kroC100.tsp,MSTSimple,NodeShift,23763.95,24510.99,25082.42
kroD100.tsp,NearestNeighbour,---,25716.42,27131.81,28441.01
kroD100.tsp,NearestNeighbour,TwoOpt,22442.24,23314.28,24168.31
kroD100.tsp,NearestNeighbour,NodeSwap,26065.69,27085.59,27719.26
kroD100.tsp,NearestNeighbour,NodeShift,24468.81,25223.40,26583.67
kroD100.tsp,SemiGreedyNearestNeighbour,---,39540.67,45461.14,51488.84
kroD100.tsp,SemiGreedyNearestNeighbour,TwoOpt,22363.03,23141.95,24363.23
kroD100.tsp,SemiGreedyNearestNeighbour,NodeSwap,26589.63,28567.61,30548.44
kroD100.tsp,SemiGreedyNearestNeighbour,NodeShift,24760.61,27680.78,32143.70
kroD100.tsp,CheapestInsertion,---,23972.76,25001.68,25743.06
kroD100.tsp,CheapestInsertion,TwoOpt,22758.66,23385.62,23901.19
kroD100.tsp,CheapestInsertion,NodeSwap,24509.70,24796.71,25045.23
kroD100.tsp,CheapestInsertion,NodeShift,22202.48,23378.53,24214.27
kroD100.tsp,SemiGreedyCheapestInsertion,---,27666.97,28480.03,29457.08
kroD100.tsp,SemiGreedyCheapestInsertion,TwoOpt,22658.39,23764.21,24940.97
kroD100.tsp,SemiGreedyCheapestInsertion,NodeSwap,24179.42,25454.87,27104.21
kroD100.tsp,SemiGreedyCheapestInsertion,NodeShift,22677.68,23841.85,24975.17
kroD100.tsp,SemiGreedyRandomInsertion,---,33582.96,34569.39,35621.22
kroD100.tsp,SemiGreedyRandomInsertion,TwoOpt,22448.44,23587.62,24725.31
kroD100.tsp,SemiGreedyRandomInsertion,NodeSwap,25684.94,26933.34,28186.00
kroD100.tsp,SemiGreedyRandomInsertion,NodeShift,23034.70,24928.80,26932.67
kroD100.tsp,MSTSimple,---,26555.26,27560.35,28219.73
kroD100.tsp,MSTSimple,TwoOpt,22260.57,22655.59,22971.22
kroD100.tsp,MSTSimple,NodeSwap,23597.82,25051.29,25737.09
kroD100.tsp,MSTSimple,NodeShift,23103.93,23497.82,24019.14
kroE100.tsp,NearestNeighbour,---,25221.77,27292.54,28932.38
kroE100.tsp,NearestNeighbour,TwoOpt,22886.35,23470.46,24328.41
kroE100.tsp,NearestNeighbour,NodeSwap,24454.50,25418.33,27284.24
kroE100.tsp,NearestNeighbour,NodeShift,23591.44,24570.33,26148.50
kroE100.tsp,SemiGreedyNearestNeighbour,---,39835.96,46531.90,52661.41
kroE100.tsp,SemiGreedyNearestNeighbour,TwoOpt,23425.24,24093.78,24592.31
kroE100.tsp,SemiGreedyNearestNeighbour,NodeSwap,27340.00,30708.14,32357.24
kroE100.tsp,SemiGreedyNearestNeighbour,NodeShift,24873.79,26806.10,28468.79
kroE100.tsp,CheapestInsertion,---,24778.64,25669.08,26131.62
kroE100.tsp,CheapestInsertion,TwoOpt,22935.63,23455.23,24041.29
kroE100.tsp,CheapestInsertion,NodeSwap,25006.09,25183.66,25482.14
kroE100.tsp,CheapestInsertion,NodeShift,23404.39,23815.19,24208.51
kroE100.tsp,SemiGreedyCheapestInsertion,---,27713.13,28417.46,29523.31
kroE100.tsp,SemiGreedyCheapestInsertion,TwoOpt,23066.59,23589.72,24458.27
kroE100.tsp,SemiGreedyCheapestInsertion,NodeSwap,23861.80,25025.53,25972.70
kroE100.tsp,SemiGreedyCheapestInsertion,NodeShift,22764.86,24470.47,25669.20
kroE100.tsp,SemiGreedyRandomInsertion,---,34145.07,35439.98,36561.07
kroE100.tsp,SemiGreedyRandomInsertion,TwoOpt,23388.94,24005.12,24838.42
kroE100.tsp,SemiGreedyRandomInsertion,NodeSwap,27005.87,28651.38,30856.55
kroE100.tsp,SemiGreedyRandomInsertion,NodeShift,23965.54,25671.52,27346.33
kroE100.tsp,MSTSimple,---,28816.13,30126.28,31219.94
kroE100.tsp,MSTSimple,TwoOpt,22590.38,23011.59,23322.04
kroE100.tsp,MSTSimple,NodeSwap,25152.61,26489.30,27258.06
kroE100.tsp,MSTSimple,NodeShift,24778.07,25510.77,26454.97
lin105.tsp,NearestNeighbour,---,17061.85,18661.52,20590.26
lin105.tsp,NearestNeighbour,TwoOpt,14873.51,15241.73,16487.59
lin105.tsp,NearestNeighbour,NodeSwap,15879.29,18051.84,19646.41
lin105.tsp,NearestNeighbour,NodeShift,15298.47,16090.60,17332.30
lin105.tsp,SemiGreedyNearestNeighbour,---,28571.72,32051.49,34635.61
lin105.tsp,SemiGreedyNearestNeighbour,TwoOpt,15233.82,15617.48,16168.86
lin105.tsp,SemiGreedyNearestNeighbour,NodeSwap,18771.29,20952.43,23513.14
lin105.tsp,SemiGreedyNearestNeighbour,NodeShift,16871.47,18813.28,20506.80
lin105.tsp,CheapestInsertion,---,16934.62,17367.02,17804.19
lin105.tsp,CheapestInsertion,TwoOpt,15561.48,16167.20,16528.46
lin105.tsp,CheapestInsertion,NodeSwap,16514.14,16936.16,17210.16
lin105.tsp,CheapestInsertion,NodeShift,15535.22,15850.77,16364.93
lin105.tsp,SemiGreedyCheapestInsertion,---,19550.67,20006.17,20573.86
lin105.tsp,SemiGreedyCheapestInsertion,TwoOpt,15197.69,15746.17,16493.83
lin105.tsp,SemiGreedyCheapestInsertion,NodeSwap,16187.23,17257.76,18530.55
lin105.tsp,SemiGreedyCheapestInsertion,NodeShift,15486.04,16193.29,16991.39
lin105.tsp,SemiGreedyRandomInsertion,---,23131.83,24120.31,25518.23
lin105.tsp,SemiGreedyRandomInsertion,TwoOpt,14950.66,15538.07,16019.91
lin105.tsp,SemiGreedyRandomInsertion,NodeSwap,18175.11,19482.41,20734.72
lin105.tsp,SemiGreedyRandomInsertion,NodeShift,16992.22,17659.26,18799.12
lin105.tsp,MSTSimple,---,19210.21,19427.63,19925.00
lin105.tsp,MSTSimple,TwoOpt,15245.82,15533.24,16056.34
lin105.tsp,MSTSimple,NodeSwap,16620.57,17486.88,18013.86
lin105.tsp,MSTSimple,NodeShift,15979.75,16369.18,17209.70
lin318.tsp,NearestNeighbour,---,50423.49,52056.89,55092.39
lin318.tsp,NearestNeighbour,TwoOpt,44666.81,45845.46,46565.13
lin318.tsp,NearestNeighbour,NodeSwap,50206.83,51518.94,52555.56
lin318.tsp,NearestNeighbour,NodeShift,47879.97,48463.22,49066.24
lin318.tsp,SemiGreedyNearestNeighbour,---,86216.89,91346.40,95442.35
lin318.tsp,SemiGreedyNearestNeighbour,TwoOpt,45129.02,46558.66,48346.92
lin318.tsp,SemiGreedyNearestNeighbour,NodeSwap,57056.69,61796.02,64629.79
lin318.tsp,SemiGreedyNearestNeighbour,NodeShift,54094.04,57102.45,59268.24
lin318.tsp,CheapestInsertion,---,49571.96,49952.54,50408.21
lin318.tsp,CheapestInsertion,TwoOpt,45358.33,46454.28,48269.22
lin318.tsp,CheapestInsertion,NodeSwap,48158.72,48774.84,49596.15
lin318.tsp,CheapestInsertion,NodeShift,46255.37,46803.79,47287.28
lin318.tsp,SemiGreedyCheapestInsertion,---,54730.91,55980.88,57729.87
lin318.tsp,SemiGreedyCheapestInsertion,TwoOpt,45625.80,46573.68,47345.25
lin318.tsp,SemiGreedyCheapestInsertion,NodeSwap,49327.32,50410.45,51641.78
lin318.tsp,SemiGreedyCheapestInsertion,NodeShift,46785.91,47259.36,47941.08
lin318.tsp,SemiGreedyRandomInsertion,---,65467.72,68196.74,69940.77
lin318.tsp,SemiGreedyRandomInsertion,TwoOpt,44673.24,46194.32,47780.82
lin318.tsp,SemiGreedyRandomInsertion,NodeSwap,55054.12,56078.58,57862.22
lin318.tsp,SemiGreedyRandomInsertion,NodeShift,49860.90,51431.54,52899.69
lin318.tsp,MSTSimple,---,56098.12,57581.23,58143.08
lin318.tsp,MSTSimple,TwoOpt,44837.53,45413.10,46186.39
lin318.tsp,MSTSimple,NodeSwap,51888.87,53171.07,54210.32
lin318.tsp,MSTSimple,NodeShift,46937.45,47283.61,47975.51
pr124.tsp,NearestNeighbour,---,68643.70,71722.26,77266.65
pr124.tsp,NearestNeighbour,TwoOpt,59632.92,61194.59,64353.08
pr124.tsp,NearestNeighbour,NodeSwap,61833.35,66118.48,69035.32
pr124.tsp,NearestNeighbour,NodeShift,60144.91,64967.82,68151.76
pr124.tsp,SemiGreedyNearestNeighbour,---,102988.27,131412.63,146443.49
pr124.tsp,SemiGreedyNearestNeighbour,TwoOpt,60785.27,62611.83,64250.91
pr124.tsp,SemiGreedyNearestNeighbour,NodeSwap,77802.75,83485.55,88379.45
pr124.tsp,SemiGreedyNearestNeighbour,NodeShift,69260.59,77856.56,84977.11
pr124.tsp,CheapestInsertion,---,65700.07,67499.22,68682.01
pr124.tsp,CheapestInsertion,TwoOpt,61217.87,62356.18,64343.33
pr124.tsp,CheapestInsertion,NodeSwap,63483.22,64568.75,66626.78
pr124.tsp,CheapestInsertion,NodeShift,61832.55,62192.79,62442.42
pr124.tsp,SemiGreedyCheapestInsertion,---,81142.05,83225.88,89963.00
pr124.tsp,SemiGreedyCheapestInsertion,TwoOpt,60487.53,62469.92,65178.81
pr124.tsp,SemiGreedyCheapestInsertion,NodeSwap,67964.56,71311.85,74586.19
pr124.tsp,SemiGreedyCheapestInsertion,NodeShift,64890.98,67903.72,71194.76
pr124.tsp,SemiGreedyRandomInsertion,---,94558.01,100730.40,106673.25
pr124.tsp,SemiGreedyRandomInsertion,TwoOpt,59925.57,63064.47,67070.64
pr124.tsp,SemiGreedyRandomInsertion,NodeSwap,75459.95,82854.99,89626.43
pr124.tsp,SemiGreedyRandomInsertion,NodeShift,67131.98,72795.77,79453.37
pr124.tsp,MSTSimple,---,74140.96,76277.70,77831.08
pr124.tsp,MSTSimple,TwoOpt,60585.82,61691.88,63168.15
pr124.tsp,MSTSimple,NodeSwap,68259.93,70426.63,71777.80
pr124.tsp,MSTSimple,NodeShift,63015.27,66354.80,68204.30
pr144.tsp,NearestNeighbour,---,61359.43,66035.87,74850.80
pr144.tsp,NearestNeighbour,TwoOpt,58721.35,60170.35,62675.45
pr144.tsp,NearestNeighbour,NodeSwap,60774.18,64140.09,73826.06
pr144.tsp,NearestNeighbour,NodeShift,60978.52,66109.81,72371.77
pr144.tsp,SemiGreedyNearestNeighbour,---,124743.71,147097.49,164189.55
pr144.tsp,SemiGreedyNearestNeighbour,TwoOpt,59138.17,61802.89,67085.37
pr144.tsp,SemiGreedyNearestNeighbour,NodeSwap,76892.47,89689.79,100438.49
pr144.tsp,SemiGreedyNearestNeighbour,NodeShift,78983.20,90574.48,104898.69
pr144.tsp,CheapestInsertion,---,69857.99,71810.07,75431.76
pr144.tsp,CheapestInsertion,TwoOpt,59662.09,61179.81,63368.71
pr144.tsp,CheapestInsertion,NodeSwap,68680.32,71208.50,74093.82
pr144.tsp,CheapestInsertion,NodeShift,66386.99,71032.21,73509.98
pr144.tsp,SemiGreedyCheapestInsertion,---,76922.76,82646.42,86324.62
pr144.tsp,SemiGreedyCheapestInsertion,TwoOpt,59245.36,61473.58,63483.82
pr144.tsp,SemiGreedyCheapestInsertion,NodeSwap,66019.32,71947.27,75866.06
pr144.tsp,SemiGreedyCheapestInsertion,NodeShift,62464.15,69788.42,73508.69
pr144.tsp,SemiGreedyRandomInsertion,---,96967.91,104808.38,111985.08
pr144.tsp,SemiGreedyRandomInsertion,TwoOpt,60397.70,62616.34,65027.62
pr144.tsp,SemiGreedyRandomInsertion,NodeSwap,80432.14,86970.33,95587.85
pr144.tsp,SemiGreedyRandomInsertion,NodeShift,72391.00,76567.53,81878.45
pr144.tsp,MSTSimple,---,75654.64,78548.43,81820.31
pr144.tsp,MSTSimple,TwoOpt,59278.91,61404.74,62962.45
pr144.tsp,MSTSimple,NodeSwap,73690.46,78836.93,81447.24
pr144.tsp,MSTSimple,NodeShift,71548.43,75800.00,80470.49
pr76.tsp,NearestNeighbour,---,130921.00,142775.89,154841.05
pr76.tsp,NearestNeighbour,TwoOpt,110884.77,114414.28,119800.95
pr76.tsp,NearestNeighbour,NodeSwap,123651.37,135689.21,144578.38
pr76.tsp,NearestNeighbour,NodeShift,114850.39,126408.83,131688.47
pr76.tsp,SemiGreedyNearestNeighbour,---,191905.72,223643.85,248005.92
pr76.tsp,SemiGreedyNearestNeighbour,TwoOpt,111925.89,114129.15,118946.53
pr76.tsp,SemiGreedyNearestNeighbour,NodeSwap,127580.87,148286.00,162934.31
pr76.tsp,SemiGreedyNearestNeighbour,NodeShift,124600.99,130720.04,138847.30
pr76.tsp,CheapestInsertion,---,125936.21,126892.43,127800.10
pr76.tsp,CheapestInsertion,TwoOpt,113829.14,116435.59,120572.82
pr76.tsp,CheapestInsertion,NodeSwap,119621.74,122511.45,126074.65
pr76.tsp,CheapestInsertion,NodeShift,117798.65,121525.49,126010.17
pr76.tsp,SemiGreedyCheapestInsertion,---,132902.25,138795.76,143146.02
pr76.tsp,SemiGreedyCheapestInsertion,TwoOpt,113356.48,118097.88,125638.48
pr76.tsp,SemiGreedyCheapestInsertion,NodeSwap,123063.56,127243.89,132591.28
pr76.tsp,SemiGreedyCheapestInsertion,NodeShift,116142.98,120622.41,124309.54
pr76.tsp,SemiGreedyRandomInsertion,---,162476.59,169097.91,183499.82
pr76.tsp,SemiGreedyRandomInsertion,TwoOpt,108395.63,115366.88,120063.34
pr76.tsp,SemiGreedyRandomInsertion,NodeSwap,135280.72,140259.28,147548.59
pr76.tsp,SemiGreedyRandomInsertion,NodeShift,117393.11,125244.90,133834.61
pr76.tsp,MSTSimple,---,143776.93,144999.02,145808.29
pr76.tsp,MSTSimple,TwoOpt,112685.12,117605.81,126961.66
pr76.tsp,MSTSimple,NodeSwap,134630.51,138177.63,140877.95
pr76.tsp,MSTSimple,NodeShift,126966.77,129331.85,130985.20
rat195.tsp,NearestNeighbour,---,2671.49,2774.83,2882.51
rat195.tsp,NearestNeighbour,TwoOpt,2400.63,2454.23,2506.07
rat195.tsp,NearestNeighbour,NodeSwap,2651.44,2732.67,2826.14
rat195.tsp,NearestNeighbour,NodeShift,2527.68,2568.84,2633.47
rat195.tsp,SemiGreedyNearestNeighbour,---,4371.17,4628.24,4789.88
rat195.tsp,SemiGreedyNearestNeighbour,TwoOpt,2539.96,2629.64,2717.84
rat195.tsp,SemiGreedyNearestNeighbour,NodeSwap,3052.19,3264.20,3529.87
rat195.tsp,SemiGreedyNearestNeighbour,NodeShift,2786.63,2935.23,3175.50
rat195.tsp,CheapestInsertion,---,2678.20,2743.66,2786.17
rat195.tsp,CheapestInsertion,TwoOpt,2551.74,2579.13,2624.50
rat195.tsp,CheapestInsertion,NodeSwap,2645.36,2670.59,2711.03
rat195.tsp,CheapestInsertion,NodeShift,2497.55,2539.27,2579.73
rat195.tsp,SemiGreedyCheapestInsertion,---,2813.45,2904.36,3029.18
rat195.tsp,SemiGreedyCheapestInsertion,TwoOpt,2497.63,2562.55,2649.01
rat195.tsp,SemiGreedyCheapestInsertion,NodeSwap,2629.75,2712.08,2815.44
rat195.tsp,SemiGreedyCheapestInsertion,NodeShift,2456.87,2542.02,2601.93
rat195.tsp,SemiGreedyRandomInsertion,---,3553.59,3718.93,3761.45
rat195.tsp,SemiGreedyRandomInsertion,TwoOpt,2555.97,2631.41,2702.10
rat195.tsp,SemiGreedyRandomInsertion,NodeSwap,2944.50,3037.76,3119.28
rat195.tsp,SemiGreedyRandomInsertion,NodeShift,2601.15,2712.65,2841.75
rat195.tsp,MSTSimple,---,3274.56,3342.89,3395.55
rat195.tsp,MSTSimple,TwoOpt,2414.84,2497.36,2541.30
rat195.tsp,MSTSimple,NodeSwap,2830.68,2888.69,2918.01
rat195.tsp,MSTSimple,NodeShift,2581.66,2642.18,2712.49
rat99.tsp,NearestNeighbour,---,1423.09,1511.28,1613.51
rat99.tsp,NearestNeighbour,TwoOpt,1263.49,1291.53,1323.45
rat99.tsp,NearestNeighbour,NodeSwap,1337.15,1415.05,1574.24
rat99.tsp,NearestNeighbour,NodeShift,1290.45,1336.40,1429.31
rat99.tsp,SemiGreedyNearestNeighbour,---,2128.12,2519.96,2815.01
rat99.tsp,SemiGreedyNearestNeighbour,TwoOpt,1353.35,1385.02,1434.37
rat99.tsp,SemiGreedyNearestNeighbour,NodeSwap,1562.20,1651.07,1750.23
rat99.tsp,SemiGreedyNearestNeighbour,NodeShift,1378.43,1465.87,1610.73
rat99.tsp,CheapestInsertion,---,1424.12,1454.84,1520.40
rat99.tsp,CheapestInsertion,TwoOpt,1337.33,1367.33,1410.35
rat99.tsp,CheapestInsertion,NodeSwap,1380.55,1414.47,1454.00
rat99.tsp,CheapestInsertion,NodeShift,1275.23,1318.25,1347.07
rat99.tsp,SemiGreedyCheapestInsertion,---,1422.76,1518.23,1583.92
rat99.tsp,SemiGreedyCheapestInsertion,TwoOpt,1309.01,1340.10,1371.65
rat99.tsp,SemiGreedyCheapestInsertion,NodeSwap,1394.32,1427.72,1480.39
rat99.tsp,SemiGreedyCheapestInsertion,NodeShift,1311.92,1343.21,1378.52
rat99.tsp,SemiGreedyRandomInsertion,---,1832.24,1917.26,1964.99
rat99.tsp,SemiGreedyRandomInsertion,TwoOpt,1321.70,1369.19,1427.61
rat99.tsp,SemiGreedyRandomInsertion,NodeSwap,1453.46,1520.43,1586.14
rat99.tsp,SemiGreedyRandomInsertion,NodeShift,1331.12,1379.29,1449.50
rat99.tsp,MSTSimple,---,1610.44,1660.42,1702.41
rat99.tsp,MSTSimple,TwoOpt,1300.10,1326.40,1357.11
rat99.tsp,MSTSimple,NodeSwap,1443.39,1482.19,1515.36
rat99.tsp,MSTSimple,NodeShift,1333.64,1367.38,1410.96
st70.tsp,NearestNeighbour,---,793.14,817.78,855.42
st70.tsp,NearestNeighbour,TwoOpt,691.75,715.78,753.07
st70.tsp,NearestNeighbour,NodeSwap,742.09,780.52,825.66
st70.tsp,NearestNeighbour,NodeShift,709.92,747.80,812.51
st70.tsp,SemiGreedyNearestNeighbour,---,1269.54,1325.03,1386.36
st70.tsp,SemiGreedyNearestNeighbour,TwoOpt,700.00,742.72,782.43
st70.tsp,SemiGreedyNearestNeighbour,NodeSwap,881.27,922.14,1002.61
st70.tsp,SemiGreedyNearestNeighbour,NodeShift,751.77,820.92,891.26
st70.tsp,CheapestInsertion,---,767.52,782.01,794.61
st70.tsp,CheapestInsertion,TwoOpt,718.50,734.86,755.48
st70.tsp,CheapestInsertion,NodeSwap,737.37,742.46,754.19
st70.tsp,CheapestInsertion,NodeShift,727.98,730.91,732.07
st70.tsp,SemiGreedyCheapestInsertion,---,829.20,853.91,883.15
st70.tsp,SemiGreedyCheapestInsertion,TwoOpt,689.78,724.84,752.71
st70.tsp,SemiGreedyCheapestInsertion,NodeSwap,719.14,763.79,808.76
st70.tsp,SemiGreedyCheapestInsertion,NodeShift,696.81,732.02,772.14
st70.tsp,SemiGreedyRandomInsertion,---,982.70,1040.32,1091.92
st70.tsp,SemiGreedyRandomInsertion,TwoOpt,703.27,733.36,758.28
st70.tsp,SemiGreedyRandomInsertion,NodeSwap,759.04,855.77,928.82
st70.tsp,SemiGreedyRandomInsertion,NodeShift,734.02,774.73,823.75
st70.tsp,MSTSimple,---,843.92,873.46,899.16
st70.tsp,MSTSimple,TwoOpt,697.44,707.81,745.61
st70.tsp,MSTSimple,NodeSwap,740.88,789.50,819.46
st70.tsp,MSTSimple,NodeShift,732.97,747.92,773.22
